"","LandUse","date","ndvi_mean","Stot_per_LU","ndvi_mean_interp"
"647","Bois",2015-10-09,NA,NA,0.714428321692148
"648","Bois",2015-10-10,NA,NA,0.708004106915401
"649","Bois",2015-10-11,NA,NA,0.701579892138654
"650","Bois",2015-10-12,NA,NA,0.695155677361908
"651","Bois",2015-10-13,NA,NA,0.688731462585161
"652","Bois",2015-10-14,NA,NA,0.682307247808414
"653","Bois",2015-10-15,NA,NA,0.675883033031667
"654","Bois",2015-10-16,NA,NA,0.66945881825492
"655","Bois",2015-10-17,NA,NA,0.663034603478174
"656","Bois",2015-10-18,NA,NA,0.656610388701427
"657","Bois",2015-10-19,NA,NA,0.65018617392468
"658","Bois",2015-10-20,NA,NA,0.643761959147933
"659","Bois",2015-10-21,NA,NA,0.637337744371186
"660","Bois",2015-10-22,NA,NA,0.63091352959444
"661","Bois",2015-10-23,NA,NA,0.624489314817693
"662","Bois",2015-10-24,NA,NA,0.618065100040946
"663","Bois",2015-10-25,NA,NA,0.611640885264199
"664","Bois",2015-10-26,0.605216670487452,1504192.016,0.605216670487452
"665","Bois",2015-10-27,NA,NA,0.604986862385244
"666","Bois",2015-10-28,NA,NA,0.604757054283036
"667","Bois",2015-10-29,NA,NA,0.604527246180828
"668","Bois",2015-10-30,NA,NA,0.60429743807862
"669","Bois",2015-10-31,NA,NA,0.604067629976411
"670","Bois",2015-11-01,NA,NA,0.603837821874203
"671","Bois",2015-11-02,NA,NA,0.603608013771995
"672","Bois",2015-11-03,NA,NA,0.603378205669787
"673","Bois",2015-11-04,NA,NA,0.603148397567579
"674","Bois",2015-11-05,NA,NA,0.60291858946537
"675","Bois",2015-11-06,NA,NA,0.602688781363162
"676","Bois",2015-11-07,NA,NA,0.602458973260954
"677","Bois",2015-11-08,NA,NA,0.602229165158746
"678","Bois",2015-11-09,NA,NA,0.601999357056538
"679","Bois",2015-11-10,NA,NA,0.601769548954329
"680","Bois",2015-11-11,0.601539740852121,1504192.016,0.601539740852121
"681","Bois",2015-11-12,NA,NA,0.600410151225155
"682","Bois",2015-11-13,NA,NA,0.599280561598188
"683","Bois",2015-11-14,NA,NA,0.598150971971222
"684","Bois",2015-11-15,NA,NA,0.597021382344255
"685","Bois",2015-11-16,NA,NA,0.595891792717289
"686","Bois",2015-11-17,NA,NA,0.594762203090322
"687","Bois",2015-11-18,0.593632613463356,1504192.016,0.593632613463356
"688","Bois",2015-11-19,NA,NA,0.599119096878513
"689","Bois",2015-11-20,NA,NA,0.60460558029367
"690","Bois",2015-11-21,NA,NA,0.610092063708826
"691","Bois",2015-11-22,NA,NA,0.615578547123983
"692","Bois",2015-11-23,NA,NA,0.62106503053914
"693","Bois",2015-11-24,NA,NA,0.626551513954297
"694","Bois",2015-11-25,NA,NA,0.632037997369454
"695","Bois",2015-11-26,NA,NA,0.637524480784611
"696","Bois",2015-11-27,0.643010964199768,1504192.016,0.643010964199768
"697","Bois",2015-11-28,NA,NA,0.640309123409107
"698","Bois",2015-11-29,NA,NA,0.637607282618446
"699","Bois",2015-11-30,NA,NA,0.634905441827785
"700","Bois",2015-12-01,NA,NA,0.632203601037124
"701","Bois",2015-12-02,NA,NA,0.629501760246463
"702","Bois",2015-12-03,NA,NA,0.626799919455802
"703","Bois",2015-12-04,NA,NA,0.624098078665141
"704","Bois",2015-12-05,NA,NA,0.62139623787448
"705","Bois",2015-12-06,NA,NA,0.61869439708382
"706","Bois",2015-12-07,NA,NA,0.615992556293159
"707","Bois",2015-12-08,NA,NA,0.613290715502498
"708","Bois",2015-12-09,NA,NA,0.610588874711837
"709","Bois",2015-12-10,NA,NA,0.607887033921176
"710","Bois",2015-12-11,NA,NA,0.605185193130515
"711","Bois",2015-12-12,NA,NA,0.602483352339854
"712","Bois",2015-12-13,NA,NA,0.599781511549193
"713","Bois",2015-12-14,NA,NA,0.597079670758532
"714","Bois",2015-12-15,NA,NA,0.594377829967871
"715","Bois",2015-12-16,NA,NA,0.59167598917721
"716","Bois",2015-12-17,NA,NA,0.58897414838655
"717","Bois",2015-12-18,NA,NA,0.586272307595889
"718","Bois",2015-12-19,NA,NA,0.583570466805228
"719","Bois",2015-12-20,0.580868626014567,1504192.016,0.580868626014567
"720","Bois",2015-12-21,NA,NA,0.587202095161926
"721","Bois",2015-12-22,NA,NA,0.593535564309285
"722","Bois",2015-12-23,NA,NA,0.599869033456644
"723","Bois",2015-12-24,NA,NA,0.606202502604003
"724","Bois",2015-12-25,NA,NA,0.612535971751363
"725","Bois",2015-12-26,NA,NA,0.618869440898722
"726","Bois",2015-12-27,NA,NA,0.625202910046081
"727","Bois",2015-12-28,NA,NA,0.63153637919344
"728","Bois",2015-12-29,0.637869848340799,1504192.016,0.637869848340799
"729","Bois",2015-12-30,NA,NA,0.637869848340799
"730","Bois",2015-12-31,NA,NA,0.637869848340799
"731","Urbain",2015-01-01,NA,NA,0.414849720111495
"732","Urbain",2015-01-02,NA,NA,0.414849720111495
"733","Urbain",2015-01-03,NA,NA,0.414849720111495
"734","Urbain",2015-01-04,NA,NA,0.414849720111495
"735","Urbain",2015-01-05,NA,NA,0.414849720111495
"736","Urbain",2015-01-06,NA,NA,0.414849720111495
"737","Urbain",2015-01-07,NA,NA,0.414849720111495
"738","Urbain",2015-01-08,NA,NA,0.414849720111495
"739","Urbain",2015-01-09,NA,NA,0.414849720111495
"740","Urbain",2015-01-10,NA,NA,0.414849720111495
"741","Urbain",2015-01-11,NA,NA,0.414849720111495
"742","Urbain",2015-01-12,NA,NA,0.414849720111495
"743","Urbain",2015-01-13,NA,NA,0.414849720111495
"744","Urbain",2015-01-14,NA,NA,0.414849720111495
"745","Urbain",2015-01-15,NA,NA,0.414849720111495
"746","Urbain",2015-01-16,NA,NA,0.414849720111495
"747","Urbain",2015-01-17,NA,NA,0.414849720111495
"748","Urbain",2015-01-18,0.414849720111495,1209849.278,0.414849720111495
"749","Urbain",2015-01-19,NA,NA,0.388481074539531
"750","Urbain",2015-01-20,NA,NA,0.362112428967567
"751","Urbain",2015-01-21,NA,NA,0.335743783395603
"752","Urbain",2015-01-22,NA,NA,0.30937513782364
"753","Urbain",2015-01-23,NA,NA,0.283006492251676
"754","Urbain",2015-01-24,NA,NA,0.256637846679712
"755","Urbain",2015-01-25,NA,NA,0.230269201107748
"756","Urbain",2015-01-26,NA,NA,0.203900555535784
"757","Urbain",2015-01-27,NA,NA,0.17753190996382
"758","Urbain",2015-01-28,NA,NA,0.151163264391857
"759","Urbain",2015-01-29,NA,NA,0.124794618819893
"760","Urbain",2015-01-30,NA,NA,0.098425973247929
"761","Urbain",2015-01-31,NA,NA,0.0720573276759651
"762","Urbain",2015-02-01,NA,NA,0.0456886821040013
"763","Urbain",2015-02-02,NA,NA,0.0193200365320375
"764","Urbain",2015-02-03,-0.00704860903992638,1209849.278,-0.00704860903992638
"765","Urbain",2015-02-04,NA,NA,0.0471150434499249
"766","Urbain",2015-02-05,NA,NA,0.101278695939776
"767","Urbain",2015-02-06,NA,NA,0.155442348429627
"768","Urbain",2015-02-07,NA,NA,0.209606000919479
"769","Urbain",2015-02-08,NA,NA,0.26376965340933
"770","Urbain",2015-02-09,NA,NA,0.317933305899181
"771","Urbain",2015-02-10,NA,NA,0.372096958389032
"772","Urbain",2015-02-11,NA,NA,0.426260610878884
"773","Urbain",2015-02-12,0.480424263368735,1209849.278,0.480424263368735
"774","Urbain",2015-02-13,NA,NA,0.478430054071365
"775","Urbain",2015-02-14,NA,NA,0.476435844773995
"776","Urbain",2015-02-15,NA,NA,0.474441635476624
"777","Urbain",2015-02-16,NA,NA,0.472447426179254
"778","Urbain",2015-02-17,NA,NA,0.470453216881884
"779","Urbain",2015-02-18,NA,NA,0.468459007584514
"780","Urbain",2015-02-19,NA,NA,0.466464798287144
"781","Urbain",2015-02-20,NA,NA,0.464470588989774
"782","Urbain",2015-02-21,NA,NA,0.462476379692404
"783","Urbain",2015-02-22,NA,NA,0.460482170395034
"784","Urbain",2015-02-23,NA,NA,0.458487961097663
"785","Urbain",2015-02-24,NA,NA,0.456493751800293
"786","Urbain",2015-02-25,NA,NA,0.454499542502923
"787","Urbain",2015-02-26,NA,NA,0.452505333205553
"788","Urbain",2015-02-27,NA,NA,0.450511123908183
"789","Urbain",2015-02-28,0.448516914610813,1209849.278,0.448516914610813
"790","Urbain",2015-03-01,NA,NA,0.450289852485882
"791","Urbain",2015-03-02,NA,NA,0.452062790360951
"792","Urbain",2015-03-03,NA,NA,0.45383572823602
"793","Urbain",2015-03-04,NA,NA,0.455608666111089
"794","Urbain",2015-03-05,NA,NA,0.457381603986159
"795","Urbain",2015-03-06,NA,NA,0.459154541861228
"796","Urbain",2015-03-07,NA,NA,0.460927479736297
"797","Urbain",2015-03-08,NA,NA,0.462700417611366
"798","Urbain",2015-03-09,NA,NA,0.464473355486435
"799","Urbain",2015-03-10,NA,NA,0.466246293361504
"800","Urbain",2015-03-11,NA,NA,0.468019231236574
"801","Urbain",2015-03-12,NA,NA,0.469792169111643
"802","Urbain",2015-03-13,NA,NA,0.471565106986712
"803","Urbain",2015-03-14,NA,NA,0.473338044861781
"804","Urbain",2015-03-15,NA,NA,0.47511098273685
"805","Urbain",2015-03-16,NA,NA,0.476883920611919
"806","Urbain",2015-03-17,NA,NA,0.478656858486988
"807","Urbain",2015-03-18,NA,NA,0.480429796362058
"808","Urbain",2015-03-19,NA,NA,0.482202734237127
"809","Urbain",2015-03-20,NA,NA,0.483975672112196
"810","Urbain",2015-03-21,NA,NA,0.485748609987265
"811","Urbain",2015-03-22,NA,NA,0.487521547862334
"812","Urbain",2015-03-23,NA,NA,0.489294485737403
"813","Urbain",2015-03-24,NA,NA,0.491067423612472
"814","Urbain",2015-03-25,NA,NA,0.492840361487542
"815","Urbain",2015-03-26,NA,NA,0.494613299362611
"816","Urbain",2015-03-27,NA,NA,0.49638623723768
"817","Urbain",2015-03-28,NA,NA,0.498159175112749
"818","Urbain",2015-03-29,NA,NA,0.499932112987818
"819","Urbain",2015-03-30,NA,NA,0.501705050862887
"820","Urbain",2015-03-31,NA,NA,0.503477988737956
"821","Urbain",2015-04-01,NA,NA,0.505250926613026
"822","Urbain",2015-04-02,NA,NA,0.507023864488095
"823","Urbain",2015-04-03,NA,NA,0.508796802363164
"824","Urbain",2015-04-04,NA,NA,0.510569740238233
"825","Urbain",2015-04-05,NA,NA,0.512342678113302
"826","Urbain",2015-04-06,NA,NA,0.514115615988371
"827","Urbain",2015-04-07,NA,NA,0.51588855386344
"828","Urbain",2015-04-08,0.51766149173851,1209849.278,0.51766149173851
"829","Urbain",2015-04-09,NA,NA,0.524434523378867
"830","Urbain",2015-04-10,NA,NA,0.531207555019225
"831","Urbain",2015-04-11,NA,NA,0.537980586659583
"832","Urbain",2015-04-12,NA,NA,0.544753618299941
"833","Urbain",2015-04-13,NA,NA,0.551526649940299
"834","Urbain",2015-04-14,NA,NA,0.558299681580657
"835","Urbain",2015-04-15,NA,NA,0.565072713221014
"836","Urbain",2015-04-16,NA,NA,0.571845744861372
"837","Urbain",2015-04-17,NA,NA,0.57861877650173
